Method, Filter, Result
IQR, J0395, 0.4655
IQR, gSDSS, 0.0305
IQR, J0515, 0.126
IQR, rSDSS, 0.055
IQR, J0660, 0.1185
IQR, iSDSS, 0.064
IQR, J0861, 0.052000000000000005
IQR Weighted, J0395, 7.822728359468411
IQR Weighted, gSDSS, 4.187062359624786
IQR Weighted, J0515, 9.932244345205959
IQR Weighted, rSDSS, 43.34533400458013
IQR Weighted, J0660, 23.680219998964816
IQR Weighted, iSDSS, 28.194547075067597
IQR Weighted, J0861, 12.906985021838835
ETA, J0395, 0.5978593945888219
ETA, gSDSS, 1.5087454523458457
ETA, J0515, 0.7377960964493268
ETA, rSDSS, 0.7894921830855159
ETA, J0660, 1.6105510295447607
ETA, iSDSS, 0.39817804928693895
ETA, J0861, 1.021637494942729
ETA Weighted, J0395, 0.7019315351455885
ETA Weighted, gSDSS, 1.7760719355247694
ETA Weighted, J0515, 0.7711987635551917
ETA Weighted, rSDSS, 1.4084221017874416
ETA Weighted, J0660, 3.4141829477911374
ETA Weighted, iSDSS, 0.8256441533112397
ETA Weighted, J0861, 1.1121925209984764
Sigma Weighted, J0395, 0.46186266759059735
Sigma Weighted, gSDSS, 0.13520061419012527
Sigma Weighted, J0515, 0.24831005833527728
Sigma Weighted, rSDSS, 0.0992918439720955
Sigma Weighted, J0660, 0.21045619837569954
Sigma Weighted, iSDSS, 0.10308651557490559
Sigma Weighted, J0861, 0.11202422818080367
MAD, J0395, 0.5055666
MAD, gSDSS, 0.10897110000000002
MAD, J0515, 0.252042
MAD, rSDSS, 0.07931909999999999
MAD, J0660, 0.16975769999999998
MAD, iSDSS, 0.1008168
MAD, J0861, 0.103782
Variance NXS, J0395, 25.720352172851552
Variance NXS, gSDSS, 2.274711468224982
Variance NXS, J0515, 169.29815705059292
Variance NXS, rSDSS, 8.107621009757008
Variance NXS, J0660, 8.829860594423206
Variance NXS, iSDSS, 24.46521705836491
Variance NXS, J0861, 9.87531940362643
Peak to Peak, J0395, -2.0942528735632187
Peak to Peak, gSDSS, 1.4202898550724636
Peak to Peak, J0515, -84.83333333333326
Peak to Peak, rSDSS, 1.7352941176470589
Peak to Peak, J0660, 3.062937062937063
Peak to Peak, iSDSS, -1.4210526315789471
Peak to Peak, J0861, 1.3728813559322033
Lag-1 Autocorrelation, J0395, -0.026363329365287437
Lag-1 Autocorrelation, gSDSS, 0.2687993455857648
Lag-1 Autocorrelation, J0515, 0.24587969418734296
Lag-1 Autocorrelation, rSDSS, nan
Lag-1 Autocorrelation, J0660, 0.5970120353591847
Lag-1 Autocorrelation, iSDSS, 0.020967899186582553
Lag-1 Autocorrelation, J0861, nan

