Method, Filter, Result
IQR, J0395, 0.0925
IQR, gSDSS, 0.107
IQR, J0515, 0.1175
IQR, rSDSS, 0.11200000000000002
IQR, J0660, 0.087
IQR, iSDSS, 0.11499999999999999
IQR, J0861, 0.109
IQR Weighted, J0395, 3.8872648797798943
IQR Weighted, gSDSS, 24.790480289997664
IQR Weighted, J0515, 20.55066589623629
IQR Weighted, rSDSS, 227.20947288013383
IQR Weighted, J0660, 34.036685114343065
IQR Weighted, iSDSS, 89.8322080625558
IQR Weighted, J0861, 54.86643287388971
ETA, J0395, 0.5220362640823228
ETA, gSDSS, 0.8882798745709194
ETA, J0515, 0.5969157436837476
ETA, rSDSS, 1.0063573228538851
ETA, J0660, 1.019902362927764
ETA, iSDSS, 0.7966865999866112
ETA, J0861, 0.7432076598197878
ETA Weighted, J0395, 0.6347964948929329
ETA Weighted, gSDSS, 1.380975700202885
ETA Weighted, J0515, 0.9040613732546079
ETA Weighted, rSDSS, 3.1945603760315158
ETA Weighted, J0660, 1.7969099227036227
ETA Weighted, iSDSS, 2.3579181340456765
ETA Weighted, J0861, 1.5749814186081847
Sigma Weighted, J0395, 0.15705029086362293
Sigma Weighted, gSDSS, 0.11172365389215154
Sigma Weighted, J0515, 0.11709213205026471
Sigma Weighted, rSDSS, 0.08908596179852507
Sigma Weighted, J0660, 0.09096384408311216
Sigma Weighted, iSDSS, 0.09185268049877657
Sigma Weighted, J0861, 0.08202620931738706
MAD, J0395, 0.15567299999999998
MAD, gSDSS, 0.1312101
MAD, J0515, 0.16160339999999998
MAD, rSDSS, 0.133434
MAD, J0660, 0.12379710000000001
MAD, iSDSS, 0.1393644
MAD, J0861, 0.11267759999999999
Variance NXS, J0395, -20.387379646154212
Variance NXS, gSDSS, 5.711288452148437
Variance NXS, J0515, 1034.7493771626305
Variance NXS, rSDSS, 50.51760402377687
Variance NXS, J0660, 108.16901668418802
Variance NXS, iSDSS, 76.1407063802083
Variance NXS, J0861, 26.38342732093259
Peak to Peak, J0395, -3.5940594059405933
Peak to Peak, gSDSS, 2.642105263157895
Peak to Peak, J0515, -4.385620915032681
Peak to Peak, rSDSS, 3.657142857142857
Peak to Peak, J0660, -3.295454545454545
Peak to Peak, iSDSS, -3.1647058823529406
Peak to Peak, J0861, 7.480000000000006
Lag-1 Autocorrelation, J0395, -0.005930332924491251
Lag-1 Autocorrelation, gSDSS, 0.38401787217992017
Lag-1 Autocorrelation, J0515, 0.24591759302758776
Lag-1 Autocorrelation, rSDSS, 0.5108017774996618
Lag-1 Autocorrelation, J0660, 0.33494970472766733
Lag-1 Autocorrelation, iSDSS, 0.4067262139930878
Lag-1 Autocorrelation, J0861, nan

