#Parameters from JPLUS_DR1
#TILE_ID,26069
#NUMBER,17463
#ALPHA_J2000,258.2401
#DELTA_J2000,31.8050
#J0378,17.875,0.019
#J0395,17.638,0.029
#J0410,17.356,0.025
#J0430,17.328,0.024
#J0515,17.097,0.018
#J0660,17.061,0.009
#J0861,16.995,0.025
#gSDSS,17.201,0.013
#iSDSS,17.016,0.014
#rSDSS,17.039,0.010
#uJAVA,18.587,0.023
#zSDSS,17.088,0.023
#HJD,DMAG,DMAGERR,FILTER
2458240.55577953,-0.374,0.055,J0395
2458240.56474971,-0.251,0.068,J0395
2458377.38881891,-0.303,0.056,J0395
2458377.39774201,-0.466,0.058,J0395
2458377.40665355,-0.595,0.063,J0395
2458629.54479318,0.176,0.068,J0395
2458629.55376317,0.170,0.074,J0395
2458629.56273316,0.289,0.070,J0395
2458631.53097791,-0.296,0.065,J0395
2458638.57576012,-0.128,0.058,J0395
2458638.58468373,-0.100,0.054,J0395
2458638.59360734,-0.295,0.052,J0395
2458640.54160353,0.000,0.073,J0395
2458640.55051555,0.154,0.071,J0395
2458644.57308190,-0.239,0.053,J0395
2458644.58206333,-0.444,0.047,J0395
2458644.59099846,-0.237,0.076,J0395
2458659.48215334,0.016,0.056,J0395
2458659.49098418,0.089,0.056,J0395
2458659.49978031,-0.028,0.051,J0395
2458667.45981693,0.136,0.055,J0395
2458667.46863614,0.106,0.052,J0395
2458667.47746693,0.151,0.057,J0395
2458670.46162022,0.016,0.144,J0395
2458670.47040469,0.140,0.061,J0395
2458670.47920073,0.252,0.056,J0395
2458688.42252652,0.130,0.067,J0395
2458688.43134559,0.168,0.069,J0395
2458688.44015309,0.476,0.100,J0395
2458922.64494744,-0.322,0.065,J0395
2458922.65375581,-0.268,0.065,J0395
2458240.55691382,-0.299,0.020,gSDSS
2458240.56586085,-0.258,0.020,gSDSS
2458240.57478474,-0.232,0.021,gSDSS
2458377.38991838,-0.392,0.014,gSDSS
2458377.39884149,-0.407,0.013,gSDSS
2458377.40778774,-0.435,0.015,gSDSS
2458629.54590430,0.198,0.019,gSDSS
2458629.55486272,0.176,0.017,gSDSS
2458629.56384428,0.204,0.018,gSDSS
2458631.53208903,-0.206,0.014,gSDSS
2458638.57685965,-0.064,0.015,gSDSS
2458638.58579484,-0.186,0.014,gSDSS
2458638.59471845,-0.287,0.013,gSDSS
2458640.53379105,0.000,0.018,gSDSS
2458640.54271464,0.010,0.014,gSDSS
2458640.55163824,0.081,0.016,gSDSS
2458644.57419300,-0.319,0.014,gSDSS
2458644.58317443,-0.369,0.013,gSDSS
2458644.59210957,-0.346,0.016,gSDSS
2458659.48317183,0.095,0.015,gSDSS
2458659.49199111,0.036,0.015,gSDSS
2458659.50078723,-0.067,0.014,gSDSS
2458667.46082385,0.086,0.014,gSDSS
2458667.46964306,0.142,0.014,gSDSS
2458667.47847384,0.140,0.015,gSDSS
2458670.46262714,0.157,0.026,gSDSS
2458670.47141161,0.139,0.016,gSDSS
2458670.48019607,0.179,0.015,gSDSS
2458688.42354499,0.155,0.020,gSDSS
2458688.43235249,0.173,0.016,gSDSS
2458688.44115999,0.187,0.016,gSDSS
2458922.64596602,-0.302,0.018,gSDSS
2458922.65476281,-0.288,0.018,gSDSS
2458240.55771246,-0.322,0.045,J0515
2458240.56664791,-0.380,0.044,J0515
2458240.57557180,-0.209,0.044,J0515
2458377.39071695,-0.535,0.051,J0515
2458377.39964006,-0.362,0.030,J0515
2458377.40856316,-0.394,0.029,J0515
2458629.54669135,0.164,0.042,J0515
2458629.55566133,0.129,0.040,J0515
2458629.56463132,0.105,0.047,J0515
2458631.53287607,-0.175,0.035,J0515
2458638.57764669,-0.098,0.030,J0515
2458638.58658188,-0.191,0.031,J0515
2458638.59549392,-0.341,0.029,J0515
2458640.53457808,0.043,0.042,J0515
2458640.54350168,0.010,0.033,J0515
2458640.55242527,0.021,0.058,J0515
2458644.57500318,-0.327,0.028,J0515
2458644.58397304,-0.414,0.027,J0515
2458644.59290817,-0.379,0.030,J0515
2458659.48400515,0.057,0.033,J0515
2458659.49283600,0.000,0.033,J0515
2458659.50162055,-0.093,0.029,J0515
2458667.46165716,0.067,0.031,J0515
2458667.47047637,0.081,0.033,J0515
2458667.47930715,0.107,0.031,J0515
2458670.46346045,0.044,0.078,J0515
2458670.47224492,0.154,0.036,J0515
2458670.48102938,0.156,0.033,J0515
2458688.42437829,0.516,0.152,J0515
