#Parameters from JPLUS_DR1
#TILE_ID,26023
#NUMBER,7089
#ALPHA_J2000,132.7916
#DELTA_J2000,30.3101
#J0378,18.341,0.063
#J0395,17.897,0.043
#J0410,17.111,0.023
#J0430,16.986,0.021
#J0515,16.295,0.013
#J0660,15.606,0.009
#J0861,15.349,0.010
#gSDSS,16.411,0.008
#iSDSS,15.436,0.010
#rSDSS,15.690,0.006
#uJAVA,18.244,0.056
#zSDSS,15.341,0.011
#HJD,DMAG,DMAGERR,FILTER
2458842.52058472,0.010,0.010,rSDSS
2458844.55962974,0.010,0.009,rSDSS
2458844.56842650,0.004,0.008,rSDSS
2458844.57722325,-0.010,0.009,rSDSS
2458846.55544894,0.002,0.009,rSDSS
2458846.56425725,0.005,0.009,rSDSS
2458846.57304240,0.000,0.009,rSDSS
2458851.48050031,-0.005,0.009,rSDSS
2458851.48929697,0.014,0.009,rSDSS
2458851.49809363,0.006,0.009,rSDSS
2458856.43227385,-0.002,0.015,rSDSS
2458856.44991334,0.012,0.018,rSDSS
2458857.45229608,-0.001,0.010,rSDSS
2458857.46987767,-0.013,0.009,rSDSS
2458880.41487419,0.007,0.009,rSDSS
2458880.42367042,0.028,0.011,rSDSS
2458880.43250138,-0.011,0.010,rSDSS
2458880.44346196,0.014,0.010,rSDSS
2458880.45228134,0.006,0.010,rSDSS
2458880.46108915,-0.003,0.011,rSDSS
2458884.59693772,-0.009,0.010,rSDSS
2458884.60575704,0.006,0.012,rSDSS
2458884.61455322,-0.006,0.011,rSDSS
2458902.36577090,-0.002,0.010,rSDSS
2458902.37457839,0.013,0.010,rSDSS
2458902.38345532,0.013,0.009,rSDSS
2458905.33516272,-0.007,0.010,rSDSS
2458905.35278920,-0.000,0.011,rSDSS
2458922.37773336,0.005,0.009,rSDSS
2458922.38656376,-0.007,0.010,rSDSS
2458922.39535944,-0.007,0.009,rSDSS
2458828.56582839,-0.025,0.013,J0660
2458828.57463690,-0.003,0.014,J0660
2458828.58344542,-0.010,0.013,J0660
2458842.50435697,0.016,0.014,J0660
2458842.51315376,0.000,0.011,J0660
2458842.52196212,0.010,0.011,J0660
2458844.56103028,-0.016,0.011,J0660
2458844.56980388,0.006,0.011,J0660
2458844.57861222,-0.001,0.012,J0660
2458846.55683790,-0.011,0.011,J0660
2458846.56563463,0.000,0.011,J0660
2458846.57444294,0.010,0.011,J0660
2458851.48188925,0.002,0.011,J0660
2458851.49067434,-0.001,0.011,J0660
2458851.49948258,-0.003,0.011,J0660
2458856.43365121,0.009,0.029,J0660
2458856.45131385,0.045,0.027,J0660
2458857.45367344,0.002,0.014,J0660
2458857.47125502,-0.007,0.012,J0660
2458863.51220697,0.006,0.013,J0660
2458863.52100346,-0.004,0.014,J0660
2458863.52989255,0.044,0.023,J0660
2458880.41625149,0.019,0.013,J0660
2458880.42505930,-0.012,0.015,J0660
2458880.43387869,-0.025,0.011,J0660
2458880.44483926,0.015,0.012,J0660
2458880.45365865,0.018,0.013,J0660
2458880.46247803,-0.018,0.012,J0660
2458884.59831502,0.019,0.015,J0660
2458884.60713434,-0.005,0.016,J0660
2458884.61593051,0.004,0.015,J0660
2458902.36714815,-0.006,0.011,J0660
2458902.37596722,0.018,0.011,J0660
2458902.38486730,0.001,0.011,J0660
2458905.33655154,0.012,0.013,J0660
2458905.35416645,-0.018,0.015,J0660
2458922.37911057,-0.004,0.013,J0660
2458922.38792940,-0.014,0.016,J0660
2458922.39674823,-0.024,0.013,J0660
2458828.56724053,-0.005,0.010,iSDSS
2458828.57604905,-0.013,0.010,iSDSS
2458828.58485756,0.026,0.010,iSDSS
2458842.50578067,0.009,0.009,iSDSS
2458842.51456587,-0.005,0.008,iSDSS
2458842.52337423,-0.012,0.009,iSDSS
2458844.56243081,0.009,0.009,iSDSS
2458844.57122757,-0.007,0.009,iSDSS
2458844.58001275,-0.003,0.009,iSDSS
2458846.55823843,0.005,0.009,iSDSS
2458846.56704674,0.000,0.007,iSDSS
2458846.57585504,0.015,0.009,iSDSS
2458851.48328977,0.001,0.009,iSDSS
2458851.49207486,-0.001,0.008,iSDSS
2458851.50088310,-0.004,0.009,iSDSS
2458856.43506329,0.016,0.016,iSDSS
2458856.45271436,0.036,0.018,iSDSS
2458857.45507395,-0.013,0.008,iSDSS
2458857.47267868,-0.004,0.009,iSDSS
2458880.41767509,0.009,0.010,iSDSS
2458880.42649448,0.023,0.012,iSDSS
2458880.43529072,-0.003,0.009,iSDSS
2458880.44625129,0.019,0.011,iSDSS
2458880.45507068,0.015,0.010,iSDSS
2458880.46389006,0.011,0.010,iSDSS
2458884.59971546,-0.016,0.012,iSDSS
2458884.60854636,0.013,0.010,iSDSS
2458884.61733096,-0.007,0.010,iSDSS
2458902.36854856,0.014,0.009,iSDSS
2458902.37744864,-0.006,0.008,iSDSS
2458902.38626770,-0.000,0.009,iSDSS
2458905.33796351,0.010,0.010,iSDSS
2458905.35556685,-0.007,0.010,iSDSS
2458922.38052251,-0.013,0.011,iSDSS
2458922.38934134,0.010,0.012,iSDSS
2458922.39814859,-0.012,0.010,iSDSS
2458828.56872212,0.009,0.010,J0861
2458828.57753064,-0.011,0.010,J0861
2458828.58633915,-0.014,0.010,J0861
2458842.50726223,0.006,0.009,J0861
2458842.51604744,0.003,0.008,J0861
2458842.52485579,-0.002,0.009,J0861
2458844.56391237,-0.004,0.008,J0861
2458844.57272070,0.000,0.009,J0861
2458844.58150589,0.001,0.008,J0861
2458846.55973156,-0.013,0.009,J0861
2458846.56852829,0.000,0.008,J0861
2458846.57734817,0.005,0.008,J0861
2458851.48478289,0.000,0.007,J0861
2458851.49357956,-0.002,0.008,J0861
2458851.50237622,-0.007,0.008,J0861
2458856.43659112,0.002,0.019,J0861
2458856.44538772,0.388,0.025,J0861
2458856.45420746,0.005,0.019,J0861
2458857.45656705,-0.029,0.011,J0861
2458857.47416021,-0.004,0.010,J0861
2458880.41916814,0.008,0.011,J0861
2458880.42797595,0.011,0.011,J0861
2458880.43678376,-0.001,0.009,J0861
2458880.44773276,-0.004,0.009,J0861
2458880.45656372,0.012,0.009,J0861
2458880.46537153,0.011,0.010,J0861
2458884.60120849,0.010,0.010,J0861
2458884.61003939,-0.001,0.010,J0861
2458884.61882399,-0.008,0.010,J0861
2458902.37004155,-0.000,0.009,J0861
2458902.37893006,0.012,0.008,J0861
2458902.38774912,-0.002,0.008,J0861
2458905.33944492,-0.012,0.011,J0861
2458905.35707141,-0.009,0.013,J0861
2458922.38201546,-0.004,0.009,J0861
2458922.39083429,0.022,0.014,J0861
2458922.39964155,0.003,0.011,J0861
