#Parameters from JPLUS_DR1
#TILE_ID,26208
#NUMBER,9405
#ALPHA_J2000,211.6334
#DELTA_J2000,52.6031
#J0378,16.498,0.025
#J0395,16.250,0.021
#J0410,16.075,0.015
#J0430,16.035,0.014
#J0515,15.863,0.012
#J0660,15.818,0.009
#J0861,15.793,0.017
#gSDSS,15.912,0.008
#iSDSS,15.769,0.008
#rSDSS,15.779,0.006
#uJAVA,17.097,0.040
#zSDSS,15.814,0.014
#HJD,DMAG,DMAGERR,FILTER
2457943.39528085,-0.028,0.050,J0395
2457943.39662338,-0.055,0.074,J0395
2457943.39795434,-0.088,0.069,J0395
2458141.65095459,0.028,0.040,J0395
2458141.65972811,0.111,0.033,J0395
2458141.66849006,0.084,0.053,J0395
2458205.55621652,-0.095,0.056,J0395
2458205.56507062,-0.107,0.117,J0395
2458205.57391314,-0.099,0.041,J0395
2458240.46746014,0.472,0.060,J0395
2458240.47638344,0.455,0.046,J0395
2458240.48535304,0.415,0.052,J0395
2457902.60714288,0.396,0.091,gSDSS
2457902.60788358,0.335,0.138,gSDSS
2457902.60860114,0.433,0.058,gSDSS
2457910.57538974,0.422,0.052,gSDSS
2457910.57610730,0.432,0.041,gSDSS
2457910.57682486,0.372,0.047,gSDSS
2457919.51984926,0.371,0.031,gSDSS
2457919.52054367,0.378,0.033,gSDSS
2457919.52124965,0.389,0.028,gSDSS
2457921.61392163,0.313,0.025,gSDSS
2457921.61462761,0.308,0.026,gSDSS
2457921.61533359,0.299,0.022,gSDSS
2457922.40602275,-0.108,0.019,gSDSS
2457922.40672873,-0.093,0.022,gSDSS
2457922.40746944,-0.088,0.021,gSDSS
2457927.42090795,-0.025,0.026,gSDSS
2457927.42161393,0.000,0.037,gSDSS
2457927.42231992,0.126,0.096,gSDSS
2457929.38769534,-0.162,0.036,gSDSS
2457929.38843604,-0.112,0.028,gSDSS
2457943.39914641,-0.084,0.027,gSDSS
2457943.39986397,-0.092,0.028,gSDSS
2457943.40056995,-0.085,0.027,gSDSS
2458141.65204260,-0.072,0.022,gSDSS
2458141.66081612,-0.054,0.026,gSDSS
2458141.66956649,-0.011,0.024,gSDSS
2458205.55730447,-0.163,0.025,gSDSS
2458205.56617014,-0.184,0.030,gSDSS
2458205.57500109,-0.191,0.023,gSDSS
2458240.46857122,0.330,0.022,gSDSS
2458240.48646411,0.222,0.026,gSDSS
2457902.60945758,0.564,0.112,J0515
2457902.61026773,0.379,0.141,J0515
2457902.61106630,0.599,0.157,J0515
2457910.57768130,0.323,0.121,J0515
2457910.57847987,0.448,0.073,J0515
2457910.57927844,0.505,0.147,J0515
2457919.52211766,0.342,0.045,J0515
2457919.52291623,0.373,0.028,J0515
2457919.52369165,0.321,0.036,J0515
2457921.61620161,0.280,0.039,J0515
2457921.61698860,0.284,0.037,J0515
2457921.61777560,0.260,0.034,J0515
2457922.40833745,-0.055,0.029,J0515
2457922.40912444,-0.093,0.036,J0515
2457922.40992302,-0.065,0.040,J0515
2457927.42318793,-0.050,0.045,J0515
2457927.42398650,-0.014,0.060,J0515
2457927.42477350,-0.058,0.041,J0515
2457929.38999846,-0.015,0.145,J0515
2457929.39079703,-0.073,0.050,J0515
2457929.39159560,-0.059,0.139,J0515
2457943.40143797,-0.020,0.030,J0515
2457943.40224811,-0.050,0.038,J0515
2457943.40302354,-0.023,0.034,J0515
2458141.65280652,-0.046,0.028,J0515
2458141.66158004,0.000,0.030,J0515
2458141.67034199,0.007,0.031,J0515
2458205.55807993,-0.152,0.033,J0515
2458205.56694560,-0.144,0.026,J0515
2458205.57577655,-0.142,0.037,J0515
2458240.46935823,0.360,0.029,J0515
2458240.47828153,0.305,0.045,J0515
2458240.48725112,0.234,0.033,J0515
2457902.61205005,0.248,0.031,rSDSS
2457902.61284862,0.253,0.029,rSDSS
2457902.61363562,0.269,0.035,rSDSS
2457910.58025061,0.309,0.062,rSDSS
2457910.58104919,0.205,0.055,rSDSS
2457910.58184776,0.273,0.063,rSDSS
2457919.52466383,0.262,0.026,rSDSS
2457919.52546240,0.278,0.026,rSDSS
2457919.52624940,0.285,0.024,rSDSS
2457921.61874777,0.228,0.029,rSDSS
2457921.61953477,0.211,0.025,rSDSS
2457921.62032177,0.182,0.029,rSDSS
2457922.41090676,-0.042,0.029,rSDSS
2457922.41169376,-0.044,0.022,rSDSS
2457922.41248076,-0.048,0.025,rSDSS
2457927.42575724,-0.011,0.028,rSDSS
2457927.42653267,-0.004,0.028,rSDSS
2457927.42733124,0.003,0.028,rSDSS
2457929.39256777,-0.014,0.149,rSDSS
2457929.39335477,-0.127,0.060,rSDSS
2457929.39414177,-0.031,0.059,rSDSS
2457943.40399572,-0.048,0.030,rSDSS
2457943.40479429,-0.047,0.030,rSDSS
2457943.40558129,-0.016,0.034,rSDSS
2458141.65367461,-0.050,0.024,rSDSS
2458141.66243656,-0.003,0.028,rSDSS
2458141.67119851,0.003,0.024,rSDSS
2458205.55894798,-0.103,0.034,rSDSS
2458205.56781365,-0.105,0.030,rSDSS
2458205.57663303,-0.123,0.025,rSDSS
2458240.47916113,0.223,0.023,rSDSS
2458240.48814229,0.165,0.029,rSDSS
2457902.61516333,0.244,0.030,J0660
2457902.61709611,0.131,0.068,J0660
2457902.61899416,0.203,0.306,J0660
2457910.58336389,0.020,0.155,J0660
2457910.58529666,0.644,0.156,J0660
2457910.58719472,0.170,0.206,J0660
2457919.52776552,0.240,0.015,J0660
2457919.52966357,0.214,0.016,J0660
2457919.53157320,0.243,0.015,J0660
2457921.62183789,0.159,0.016,J0660
2457921.62372437,0.126,0.026,J0660
2457921.62563400,0.107,0.017,J0660
2457922.41399688,-0.033,0.014,J0660
2457922.41590651,-0.049,0.014,J0660
2457922.41779299,-0.037,0.015,J0660
2457927.42884737,-0.018,0.015,J0660
2457927.43073384,-0.025,0.014,J0660
2457927.43263190,0.000,0.015,J0660
2457929.39944243,-0.078,0.044,J0660
2457943.40710899,-0.042,0.015,J0660
2457943.40900705,-0.056,0.016,J0660
2457943.41090511,-0.034,0.022,J0660
2458141.65508671,-0.020,0.011,J0660
2458141.66384866,-0.049,0.013,J0660
2458141.67262218,-0.002,0.013,J0660
2458205.56038315,-0.096,0.016,J0660
2458205.56924882,-0.104,0.012,J0660
2458205.57805663,-0.127,0.013,J0660
2458240.47169611,0.231,0.018,J0660
2458240.48063098,0.152,0.013,J0660
2458240.48957743,0.130,0.013,J0660
2457910.58871084,0.290,0.219,iSDSS
2457910.58942840,0.143,0.074,iSDSS
2457910.59015753,0.221,0.074,iSDSS
2457919.53306618,0.227,0.053,iSDSS
2457919.53378374,0.201,0.059,iSDSS
2457919.53451287,0.205,0.066,iSDSS
2457921.62711541,0.133,0.065,iSDSS
2457921.62785611,0.117,0.072,iSDSS
2457921.62858524,0.133,0.060,iSDSS
2457922.41928597,-0.008,0.060,iSDSS
2457922.42001510,-0.017,0.063,iSDSS
2457922.42074423,0.004,0.059,iSDSS
2457927.43411330,-0.000,0.061,iSDSS
2457927.43485401,0.024,0.065,iSDSS
2457927.43557156,-0.014,0.067,iSDSS
2457929.40092384,-0.044,0.064,iSDSS
2457929.40165297,-0.081,0.104,iSDSS
2457929.40238210,-0.060,0.060,iSDSS
2457943.41239809,0.000,0.062,iSDSS
2457943.41315037,-0.030,0.069,iSDSS
2457943.41387950,-0.036,0.063,iSDSS
2458141.65648723,-0.031,0.063,iSDSS
2458141.66523761,-0.023,0.064,iSDSS
2458141.67401113,-0.008,0.062,iSDSS
2458205.56178361,-0.064,0.059,iSDSS
2458205.57064928,-0.077,0.063,iSDSS
2458205.57946865,-0.078,0.061,iSDSS
2458240.47310810,0.212,0.063,iSDSS
2458240.48203140,0.156,0.065,iSDSS
2458240.49098942,0.123,0.058,iSDSS
2457902.62347312,-0.090,0.222,J0861
2457910.59167366,0.235,0.124,J0861
2457910.59387263,0.244,0.147,J0861
2457910.59606002,0.245,0.145,J0861
2457919.53602899,0.174,0.115,J0861
2457919.53821638,0.203,0.111,J0861
2457919.54038063,0.203,0.116,J0861
2457921.63008979,0.099,0.116,J0861
2457921.63226561,0.085,0.113,J0861
2457922.42224878,-0.017,0.115,J0861
2457922.42442460,-0.016,0.117,J0861
2457922.42661199,0.003,0.118,J0861
2457927.43707612,0.023,0.111,J0861
2457927.43925193,-0.005,0.114,J0861
2457927.44143932,0.015,0.111,J0861
2457929.40388665,-0.119,0.161,J0861
2457929.40606247,-0.047,0.110,J0861
2457929.40824986,-0.047,0.107,J0861
2457943.41539564,-0.021,0.110,J0861
2457943.41758303,-0.026,0.115,J0861
2457943.41977043,0.004,0.109,J0861
2458141.65791090,-0.021,0.117,J0861
2458141.66667285,-0.010,0.121,J0861
2458141.67543480,-0.003,0.115,J0861
2458205.56321878,-0.085,0.121,J0861
2458205.57208445,-0.072,0.119,J0861
2458205.58090383,-0.040,0.109,J0861
2458240.47454323,0.199,0.114,J0861
2458240.48347810,0.162,0.113,J0861
2458240.49242455,0.111,0.111,J0861
