#Parameters from JPLUS_DR1
#TILE_ID,26160
#NUMBER,18413
#ALPHA_J2000,240.1619
#DELTA_J2000,43.5959
#J0378,17.888,0.066
#J0395,17.713,0.059
#J0410,17.116,0.028
#J0430,16.926,0.023
#J0515,16.399,0.015
#J0660,16.003,0.011
#J0861,15.848,0.015
#gSDSS,16.559,0.011
#iSDSS,15.838,0.007
#rSDSS,16.055,0.007
#uJAVA,17.916,0.065
#zSDSS,15.866,0.013
#HJD,DMAG,DMAGERR,FILTER
2458619.38126890,-0.104,0.114,J0395
2458619.39019242,-0.116,0.102,J0395
2458619.39916223,-0.143,0.127,J0395
2458622.56826702,0.109,0.139,J0395
2458622.57725995,0.387,0.110,J0395
2458622.58624131,0.385,0.138,J0395
2458626.53120573,0.078,0.120,J0395
2458626.54016392,-0.016,0.107,J0395
2458626.54914525,0.143,0.117,J0395
2458494.69820227,0.139,0.013,gSDSS
2458494.70710313,0.087,0.015,gSDSS
2458494.71601556,0.057,0.015,gSDSS
2458497.64290686,0.024,0.012,gSDSS
2458497.65181930,-0.020,0.013,gSDSS
2458497.66075489,-0.042,0.013,gSDSS
2458536.61810728,-0.162,0.042,gSDSS
2458536.62704285,-0.082,0.025,gSDSS
2458536.63597843,-0.072,0.029,gSDSS
2458563.56682616,0.194,0.029,gSDSS
2458563.57575005,0.149,0.024,gSDSS
2458563.58467393,0.053,0.022,gSDSS
2458567.63887911,0.005,0.014,gSDSS
2458567.64786085,0.058,0.013,gSDSS
2458567.65687730,0.080,0.014,gSDSS
2458600.61891958,-0.026,0.013,gSDSS
2458600.62787794,-0.052,0.014,gSDSS
2458600.63684788,-0.090,0.014,gSDSS
2458603.53710983,0.015,0.012,gSDSS
2458603.54609132,-0.038,0.011,gSDSS
2458603.55507282,-0.075,0.012,gSDSS
2458604.43915935,-0.111,0.014,gSDSS
2458604.44809455,-0.132,0.011,gSDSS
2458604.45700659,-0.125,0.013,gSDSS
2458619.38238000,0.000,0.018,gSDSS
2458619.39129194,-0.060,0.019,gSDSS
2458619.40026175,-0.080,0.019,gSDSS
2458622.56938969,0.013,0.021,gSDSS
2458622.57838262,0.098,0.020,gSDSS
2458622.58735241,0.187,0.022,gSDSS
2458626.53231682,-0.036,0.030,gSDSS
2458626.54128658,0.084,0.024,gSDSS
2458626.55025634,0.111,0.019,gSDSS
2458494.69898934,0.066,0.031,J0515
2458494.70789020,0.087,0.029,J0515
2458494.71680264,0.031,0.033,J0515
2458497.64370551,0.053,0.038,J0515
2458497.65262952,-0.018,0.035,J0515
2458497.66155354,-0.073,0.028,J0515
2458533.54593453,-0.126,0.085,J0515
2458533.55250889,-0.058,0.067,J0515
2458533.55907169,0.054,0.091,J0515
2458533.56562291,-0.073,0.082,J0515
2458533.57223200,0.021,0.080,J0515
2458533.57879479,0.204,0.107,J0515
2458533.58878366,-0.020,0.075,J0515
2458533.59533488,0.195,0.060,J0515
2458533.60189767,0.210,0.074,J0515
2458533.60847204,0.154,0.056,J0515
2458533.61503483,0.084,0.053,J0515
2458533.62160920,0.135,0.052,J0515
2458533.63011652,0.104,0.058,J0515
2458533.63666774,-0.000,0.046,J0515
2458533.64323053,0.030,0.057,J0515
2458533.64981648,-0.077,0.059,J0515
2458533.65636769,-0.148,0.050,J0515
2458533.66293049,-0.116,0.046,J0515
2458536.61890592,-0.180,0.059,J0515
2458536.62784150,-0.148,0.054,J0515
2458536.63676550,-0.050,0.061,J0515
2458563.56761322,0.068,0.052,J0515
2458563.57654868,0.123,0.044,J0515
2458563.58547257,-0.019,0.044,J0515
2458567.63967774,0.023,0.030,J0515
2458567.64864790,0.015,0.032,J0515
2458567.65768751,0.075,0.033,J0515
2458600.61972977,-0.026,0.042,J0515
2458600.62869971,-0.075,0.046,J0515
2458600.63764650,-0.159,0.031,J0515
2458603.53792001,0.000,0.024,J0515
2458603.54688993,-0.030,0.026,J0515
2458603.55589458,-0.069,0.027,J0515
2458604.43995797,-0.154,0.028,J0515
2458604.44888158,-0.121,0.027,J0515
2458604.45779363,-0.148,0.032,J0515
2458619.38316703,0.002,0.037,J0515
2458619.39210212,-0.128,0.049,J0515
2458619.40104878,-0.111,0.041,J0515
2458622.57018829,0.043,0.039,J0515
2458622.57919280,0.016,0.045,J0515
2458622.58813944,0.085,0.041,J0515
2458626.53310385,-0.029,0.052,J0515
2458626.54209675,0.088,0.056,J0515
2458626.55105494,0.083,0.034,J0515
2458494.69986901,0.133,0.010,rSDSS
2458494.70878144,0.083,0.011,rSDSS
2458494.71769388,0.028,0.011,rSDSS
2458497.64458518,0.020,0.009,rSDSS
2458497.65352077,-0.025,0.010,rSDSS
2458497.66244478,-0.052,0.010,rSDSS
2458536.61978559,-0.171,0.018,rSDSS
2458536.62873274,-0.108,0.012,rSDSS
2458536.63765674,-0.073,0.014,rSDSS
2458563.56850445,0.159,0.012,rSDSS
2458563.57742834,0.104,0.012,rSDSS
2458563.58637537,0.071,0.012,rSDSS
2458567.64056897,0.000,0.008,rSDSS
2458567.64957386,0.042,0.008,rSDSS
2458567.65857874,0.082,0.009,rSDSS
2458600.62063255,-0.025,0.010,rSDSS
2458600.62959091,-0.054,0.009,rSDSS
2458600.63853771,-0.097,0.008,rSDSS
2458603.53881122,0.003,0.006,rSDSS
2458603.54780429,-0.048,0.007,rSDSS
2458603.55678578,-0.063,0.007,rSDSS
2458604.44084917,-0.125,0.009,rSDSS
2458604.44977279,-0.128,0.009,rSDSS
2458604.45868483,-0.131,0.008,rSDSS
2458619.38405823,-0.027,0.012,rSDSS
2458619.39301646,-0.079,0.012,rSDSS
2458619.40193997,-0.089,0.010,rSDSS
2458622.57109106,0.033,0.011,rSDSS
2458622.58009556,0.086,0.010,rSDSS
2458622.58906535,0.147,0.011,rSDSS
2458626.53399504,0.014,0.009,rSDSS
2458626.54299952,0.121,0.038,rSDSS
2458626.55195770,0.118,0.009,rSDSS
2458494.70130426,0.116,0.017,J0660
2458494.71021669,0.053,0.018,J0660
2458494.71912913,-0.003,0.016,J0660
2458497.64603200,-0.000,0.014,J0660
2458497.65495602,-0.019,0.015,J0660
2458497.66389161,-0.083,0.014,J0660
2458533.54807583,-0.110,0.041,J0660
2458533.55465019,0.000,0.038,J0660
2458533.56121299,0.007,0.034,J0660
2458533.56776421,0.066,0.039,J0660
2458533.57439645,0.127,0.033,J0660
2458533.58094766,0.112,0.050,J0660
2458533.59092496,0.172,0.034,J0660
2458533.59748775,0.208,0.027,J0660
2458533.60406212,0.161,0.025,J0660
2458533.61061334,0.148,0.025,J0660
2458533.61717613,0.105,0.029,J0660
2458533.62375050,0.078,0.023,J0660
2458533.63225782,0.040,0.022,J0660
2458533.63880904,0.050,0.021,J0660
2458533.64536026,-0.038,0.022,J0660
2458533.65195778,-0.066,0.024,J0660
2458533.65850899,-0.053,0.021,J0660
2458533.66507179,-0.120,0.020,J0660
2458536.62123242,-0.127,0.022,J0660
2458536.63016799,-0.109,0.022,J0660
2458536.63909199,-0.050,0.026,J0660
2458563.56995126,0.143,0.019,J0660
2458563.57887514,0.097,0.020,J0660
2458563.58781060,0.006,0.019,J0660
2458567.64201577,-0.040,0.014,J0660
2458567.65100908,0.077,0.013,J0660
2458567.66002554,0.115,0.015,J0660
2458600.62206774,-0.050,0.015,J0660
2458600.63104925,-0.072,0.016,J0660
2458600.63997290,-0.077,0.014,J0660
2458603.54024641,-0.013,0.013,J0660
2458603.54923947,-0.066,0.014,J0660
2458603.55823254,-0.057,0.012,J0660
2458604.44228436,-0.135,0.016,J0660
2458604.45120797,-0.135,0.015,J0660
2458604.46013159,-0.107,0.015,J0660
2458619.38549339,-0.003,0.017,J0660
2458619.39446320,-0.061,0.017,J0660
2458619.40337514,-0.096,0.017,J0660
2458622.57253779,0.030,0.020,J0660
2458622.58154230,0.094,0.017,J0660
2458622.59051209,0.166,0.019,J0660
2458626.53545334,0.014,0.016,J0660
2458626.54443468,0.080,0.024,J0660
2458626.55341601,0.126,0.014,J0660
2458494.70270478,0.106,0.015,iSDSS
2458494.71162879,0.040,0.017,iSDSS
2458494.72052965,0.022,0.017,iSDSS
2458497.64743253,0.021,0.014,iSDSS
2458497.65636812,-0.017,0.017,iSDSS
2458497.66531528,-0.056,0.012,iSDSS
2458536.62266766,-0.093,0.014,iSDSS
2458536.63158009,-0.051,0.013,iSDSS
2458536.64050409,-0.018,0.016,iSDSS
2458563.57135176,0.120,0.013,iSDSS
2458563.58027565,0.094,0.015,iSDSS
2458563.58922268,0.055,0.013,iSDSS
2458567.64342785,0.036,0.010,iSDSS
2458567.65244431,0.083,0.012,iSDSS
2458567.66144919,0.134,0.011,iSDSS
2458600.62347978,-0.011,0.011,iSDSS
2458600.63246129,-0.045,0.012,iSDSS
2458600.64138494,-0.064,0.010,iSDSS
2458603.54165845,0.000,0.011,iSDSS
2458603.55065151,-0.019,0.010,iSDSS
2458603.55967930,-0.061,0.011,iSDSS
2458604.44369639,-0.107,0.010,iSDSS
2458604.45262001,-0.090,0.013,iSDSS
2458604.46153205,-0.080,0.012,iSDSS
2458619.38690542,-0.018,0.013,iSDSS
2458619.39587523,-0.048,0.011,iSDSS
2458619.40478716,-0.066,0.013,iSDSS
2458622.57396139,0.091,0.012,iSDSS
2458622.58295432,0.123,0.013,iSDSS
2458622.59192411,0.179,0.013,iSDSS
2458626.53686536,0.058,0.012,iSDSS
2458626.54584669,0.102,0.013,iSDSS
2458626.55483960,0.150,0.010,iSDSS
2458494.70415161,0.112,0.020,J0861
2458494.71306404,0.081,0.021,J0861
2458494.72196490,-0.017,0.022,J0861
2458497.64886778,0.001,0.015,J0861
2458497.65780337,-0.043,0.017,J0861
2458497.66676211,-0.016,0.017,J0861
2458536.62409134,-0.069,0.018,J0861
2458536.63301534,-0.021,0.016,J0861
2458536.64195091,-0.060,0.016,J0861
2458563.57279857,0.163,0.013,J0861
2458563.58172245,0.104,0.014,J0861
2458563.59066949,0.047,0.013,J0861
2458567.64487465,0.037,0.011,J0861
2458567.65387953,0.061,0.011,J0861
2458567.66291914,0.129,0.011,J0861
2458600.62492654,-0.034,0.014,J0861
2458600.63389649,-0.056,0.016,J0861
2458600.64282013,-0.089,0.016,J0861
2458603.54309363,0.003,0.010,J0861
2458603.55208670,-0.022,0.010,J0861
2458603.56113764,-0.045,0.010,J0861
2458604.44513158,-0.103,0.011,J0861
2458604.45405520,-0.096,0.012,J0861
2458604.46296724,-0.095,0.012,J0861
2458619.38834059,0.000,0.014,J0861
2458619.39731039,-0.053,0.013,J0861
2458619.40623391,-0.069,0.012,J0861
2458622.57539655,0.066,0.013,J0861
2458622.58438949,0.126,0.013,J0861
2458622.59335927,0.180,0.015,J0861
2458626.53830052,0.053,0.015,J0861
2458626.54729343,0.117,0.013,J0861
2458626.55628634,0.169,0.012,J0861
