#Parameters from JPLUS_DR1
#TILE_ID,26160
#NUMBER,9356
#ALPHA_J2000,238.7755
#DELTA_J2000,42.9006
#J0378,17.210,0.044
#J0395,16.913,0.035
#J0410,16.206,0.016
#J0430,16.026,0.013
#J0515,15.291,0.008
#J0660,14.423,0.004
#J0861,14.060,0.004
#gSDSS,15.390,0.005
#iSDSS,14.193,0.002
#rSDSS,14.563,0.003
#uJAVA,17.223,0.042
#zSDSS,14.028,0.004
#HJD,DMAG,DMAGERR,FILTER
2458563.56772481,-0.043,0.019,J0515
2458563.57666028,-0.035,0.020,J0515
2458563.58558416,-0.072,0.017,J0515
2458567.63978996,-0.047,0.016,J0515
2458567.64876012,-0.061,0.015,J0515
2458567.65779973,-0.059,0.014,J0515
2458600.61982709,0.019,0.016,J0515
2458600.62879702,0.007,0.017,J0515
2458600.63774380,0.028,0.014,J0515
2458603.53801441,0.021,0.016,J0515
2458603.54698433,0.102,0.013,J0515
2458603.55598896,0.248,0.017,J0515
2458604.44005142,-0.000,0.014,J0515
2458604.44897502,-0.021,0.014,J0515
2458604.45788706,-0.047,0.014,J0515
2458619.38324173,0.050,0.017,J0515
2458619.39217681,0.016,0.019,J0515
2458619.40112345,0.031,0.018,J0515
2458622.57025833,-0.044,0.017,J0515
2458622.57926283,-0.018,0.020,J0515
2458622.58820945,-0.000,0.018,J0515
2458626.53316781,0.008,0.019,J0515
2458626.54216070,-0.082,0.021,J0515
2458626.55111888,-0.037,0.015,J0515
2458494.69989746,-0.011,0.004,rSDSS
2458494.70880991,-0.010,0.008,rSDSS
2458494.71772236,0.000,0.005,rSDSS
2458497.64461919,0.601,0.007,rSDSS
2458497.65355480,0.390,0.005,rSDSS
2458497.66247883,0.222,0.005,rSDSS
2458536.61987942,0.036,0.008,rSDSS
2458536.62882658,0.030,0.007,rSDSS
2458536.63775059,0.025,0.007,rSDSS
2458563.56861605,-0.007,0.009,rSDSS
2458563.57753993,-0.020,0.007,rSDSS
2458563.58648697,-0.019,0.006,rSDSS
2458567.64068119,-0.030,0.007,rSDSS
2458567.64968608,-0.037,0.006,rSDSS
2458567.65869096,-0.032,0.008,rSDSS
2458600.62072987,0.025,0.008,rSDSS
2458600.62968823,0.015,0.008,rSDSS
2458600.63863501,0.023,0.007,rSDSS
2458603.53890562,0.021,0.006,rSDSS
2458603.54789868,0.098,0.007,rSDSS
2458603.55688016,0.228,0.007,rSDSS
2458604.44094262,-0.013,0.006,rSDSS
2458604.44986623,-0.012,0.006,rSDSS
2458604.45877826,-0.016,0.007,rSDSS
2458619.38413292,0.019,0.006,rSDSS
2458619.39309115,0.023,0.008,rSDSS
2458619.40201465,0.020,0.007,rSDSS
2458622.57116109,-0.030,0.005,rSDSS
2458622.58016559,-0.013,0.004,rSDSS
2458622.58913536,-0.011,0.008,rSDSS
2458626.53405900,-0.019,0.005,rSDSS
2458626.54306347,0.002,0.021,rSDSS
2458626.55202164,-0.005,0.005,rSDSS
2458494.70133271,-0.017,0.006,J0660
2458494.71024516,-0.018,0.006,J0660
2458494.71915762,-0.011,0.006,J0660
2458497.64606602,0.527,0.007,J0660
2458497.65499005,0.327,0.007,J0660
2458497.66392566,0.176,0.007,J0660
2458533.54816622,-0.006,0.012,J0660
2458533.55474059,-0.007,0.011,J0660
2458533.56130339,0.009,0.010,J0660
2458533.56785462,-0.005,0.013,J0660
2458533.57448687,0.009,0.012,J0660
2458533.58103809,-0.004,0.013,J0660
2458533.59101540,-0.019,0.011,J0660
2458533.59757820,-0.004,0.009,J0660
2458533.60415258,0.010,0.008,J0660
2458533.61070380,0.006,0.008,J0660
2458533.61726660,0.009,0.009,J0660
2458533.62384098,0.012,0.009,J0660
2458533.63234831,0.009,0.008,J0660
2458533.63889954,0.026,0.010,J0660
2458533.64545076,-0.001,0.009,J0660
2458533.65204829,0.029,0.008,J0660
2458533.65859951,0.030,0.009,J0660
2458533.66516231,0.026,0.008,J0660
2458536.62132624,0.019,0.008,J0660
2458536.63026183,0.000,0.008,J0660
2458536.63918584,0.013,0.007,J0660
2458563.57006285,-0.028,0.007,J0660
2458563.57898674,-0.044,0.007,J0660
2458563.58792220,-0.032,0.008,J0660
2458567.64212799,-0.021,0.006,J0660
2458567.65112130,-0.037,0.006,J0660
2458567.66013776,-0.032,0.006,J0660
2458600.62216506,0.001,0.007,J0660
2458600.63114656,0.011,0.006,J0660
2458600.64007020,0.005,0.006,J0660
2458603.54034080,0.022,0.006,J0660
2458603.54933386,0.094,0.007,J0660
2458603.55832692,0.226,0.006,J0660
2458604.44237780,-0.026,0.006,J0660
2458604.45130141,-0.033,0.006,J0660
2458604.46022502,-0.021,0.006,J0660
2458619.38556809,0.007,0.007,J0660
2458619.39453789,0.008,0.006,J0660
2458619.40344981,0.014,0.006,J0660
2458622.57260783,-0.015,0.007,J0660
2458622.58161233,-0.009,0.007,J0660
2458622.59058210,-0.016,0.007,J0660
2458626.53551730,-0.020,0.006,J0660
2458626.54449863,-0.025,0.008,J0660
2458626.55347995,-0.022,0.007,J0660
2458494.70273324,0.004,0.005,iSDSS
2458494.71165727,-0.009,0.006,iSDSS
2458494.72055815,0.000,0.006,iSDSS
2458497.64746655,0.481,0.006,iSDSS
2458497.65640216,0.305,0.006,iSDSS
2458497.66534934,0.160,0.007,iSDSS
2458536.62276149,0.019,0.006,iSDSS
2458536.63167393,0.014,0.006,iSDSS
2458536.64059794,0.021,0.007,iSDSS
2458563.57146336,-0.009,0.006,iSDSS
2458563.58038724,-0.008,0.005,iSDSS
2458563.58933428,-0.005,0.007,iSDSS
2458567.64354007,-0.016,0.006,iSDSS
2458567.65255653,-0.033,0.005,iSDSS
2458567.66156141,-0.033,0.005,iSDSS
2458600.62357710,0.015,0.006,iSDSS
2458600.63255860,0.016,0.007,iSDSS
2458600.64148224,0.012,0.006,iSDSS
2458603.54175284,0.023,0.006,iSDSS
2458603.55074590,0.113,0.005,iSDSS
2458603.55977368,0.256,0.006,iSDSS
2458604.44378984,-0.024,0.006,iSDSS
2458604.45271345,-0.008,0.007,iSDSS
2458604.46162548,-0.025,0.005,iSDSS
2458619.38698011,0.004,0.008,iSDSS
2458619.39594991,0.011,0.006,iSDSS
2458619.40486183,0.018,0.008,iSDSS
2458622.57403142,-0.011,0.007,iSDSS
2458622.58302434,-0.018,0.007,iSDSS
2458622.59199412,-0.015,0.008,iSDSS
2458626.53692932,-0.012,0.006,iSDSS
2458626.54591064,-0.007,0.006,iSDSS
2458626.55490353,-0.017,0.006,iSDSS
2458494.70418007,-0.010,0.006,J0861
2458494.71309252,0.005,0.008,J0861
2458494.72199340,-0.004,0.008,J0861
2458497.64890180,0.419,0.007,J0861
2458497.65783741,0.257,0.007,J0861
2458497.66679617,0.122,0.005,J0861
2458536.62418517,0.011,0.007,J0861
2458536.63310918,0.006,0.006,J0861
2458536.64204476,0.016,0.007,J0861
2458563.57291016,-0.011,0.007,J0861
2458563.58183405,-0.007,0.008,J0861
2458563.59078108,-0.013,0.007,J0861
2458567.64498687,-0.023,0.007,J0861
2458567.65399175,-0.024,0.006,J0861
2458567.66303136,-0.017,0.005,J0861
2458600.62502386,0.014,0.006,J0861
2458600.63399379,0.008,0.006,J0861
2458600.64291743,0.013,0.007,J0861
2458603.54318803,0.045,0.006,J0861
2458603.55218109,0.136,0.006,J0861
2458603.56123201,0.270,0.006,J0861
2458604.44522503,-0.021,0.006,J0861
2458604.45414863,-0.014,0.006,J0861
2458604.46306067,-0.009,0.007,J0861
2458619.38841528,0.015,0.006,J0861
2458619.39738507,0.010,0.007,J0861
2458619.40630857,0.019,0.006,J0861
2458622.57546659,-0.015,0.007,J0861
2458622.58445951,-0.011,0.007,J0861
2458622.59342928,-0.014,0.006,J0861
2458626.53836448,0.000,0.006,J0861
2458626.54735737,-0.006,0.007,J0861
2458626.55635026,-0.007,0.006,J0861
