#Parameters from JPLUS_DR1
#TILE_ID,26023
#NUMBER,1768
#ALPHA_J2000,132.7442
#DELTA_J2000,29.8740
#J0378,25.770,47.942
#J0395,23.558,6.277
#J0410,20.865,0.529
#J0430,20.479,0.365
#J0515,19.841,0.217
#J0660,18.175,0.057
#J0861,17.215,0.040
#gSDSS,19.783,0.104
#iSDSS,17.547,0.049
#rSDSS,18.447,0.041
#uJAVA,21.147,0.664
#zSDSS,17.056,0.039
#HJD,DMAG,DMAGERR,FILTER
2458842.50124616,0.009,0.113,gSDSS
2458842.51006610,-0.005,0.087,gSDSS
2458842.51885131,-0.013,0.099,gSDSS
2458844.55790832,0.071,0.104,gSDSS
2458844.56671665,0.068,0.087,gSDSS
2458844.57551341,-0.039,0.096,gSDSS
2458846.56252467,0.011,0.081,gSDSS
2458846.57133297,0.092,0.071,gSDSS
2458851.47879187,-0.216,0.096,gSDSS
2458851.48758853,-0.087,0.092,gSDSS
2458851.49638520,-0.112,0.096,gSDSS
2458857.46817039,-0.278,0.165,gSDSS
2458880.41315911,0.005,0.185,gSDSS
2458880.42196692,0.289,0.235,gSDSS
2458880.43078630,0.150,0.194,gSDSS
2458880.44174688,0.023,0.144,gSDSS
2458880.45055469,-0.333,0.151,gSDSS
2458880.45937408,-0.165,0.133,gSDSS
2458884.59523475,-0.172,0.210,gSDSS
2458902.36402328,0.350,0.107,gSDSS
2458902.37287707,-0.087,0.086,gSDSS
2458902.38175401,-0.056,0.081,gSDSS
2458905.33346157,0.118,0.189,gSDSS
2458905.34226902,0.202,0.144,gSDSS
2458905.35108805,0.089,0.214,gSDSS
2458922.37603256,-0.169,0.095,gSDSS
2458922.38482824,-0.103,0.131,gSDSS
2458922.39364707,0.082,0.123,gSDSS
2458842.50209112,0.257,0.170,J0515
2458842.51089948,0.000,0.240,J0515
2458842.51969626,0.240,0.268,J0515
2458844.55875327,0.016,0.185,J0515
2458844.56755003,0.196,0.285,J0515
2458844.57634679,-0.328,0.217,J0515
2458846.55458446,0.017,0.220,J0515
2458846.56336962,-0.423,0.184,J0515
2458846.57216635,-0.412,0.167,J0515
2458851.47963681,-0.239,0.263,J0515
2458851.48842190,-0.218,0.217,J0515
