#Parameters from JPLUS_DR1
#TILE_ID,26016
#NUMBER,32366
#ALPHA_J2000,254.9524
#DELTA_J2000,24.0951
#J0378,18.608,0.037
#J0395,18.417,0.065
#J0410,17.865,0.042
#J0430,17.642,0.036
#J0515,16.941,0.018
#J0660,16.220,0.005
#J0861,15.828,0.008
#gSDSS,17.122,0.014
#iSDSS,15.967,0.007
#rSDSS,16.354,0.006
#uJAVA,18.894,0.036
#zSDSS,15.790,0.006
#HJD,DMAG,DMAGERR,FILTER
2458244.55175934,0.189,0.120,J0395
2458244.56072951,-0.302,0.138,J0395
2458257.60252228,-0.092,0.100,J0395
2458257.61149232,-0.085,0.100,J0395
2458257.62043921,0.027,0.103,J0395
2458260.58449451,0.270,0.203,J0395
2458260.59345295,0.148,0.115,J0395
2458260.60239981,-0.059,0.124,J0395
2458277.59665495,-0.194,0.231,J0395
2458281.58446172,0.226,0.183,J0395
2458281.59339679,0.101,0.182,J0395
2458281.60233187,0.383,0.269,J0395
2458287.59385789,-0.075,0.144,J0395
2458287.60279291,-0.009,0.146,J0395
2458287.61172792,-0.006,0.137,J0395
2458315.43760763,-0.215,0.121,J0395
2458315.44660027,0.135,0.155,J0395
2458325.44981344,0.630,0.217,J0395
2458325.45874814,0.330,0.232,J0395
2458325.46772914,-0.071,0.197,J0395
2458366.33997880,-0.100,0.156,J0395
2458366.34890181,0.031,0.116,J0395
2458366.35782482,1.499,0.980,J0395
2458604.62092306,0.006,0.115,J0395
2458604.62982383,-0.022,0.121,J0395
2458604.63875933,-0.123,0.106,J0395
2458230.58511968,-0.027,0.023,gSDSS
2458230.59407840,0.010,0.029,gSDSS
2458244.55287048,-0.024,0.019,gSDSS
2458244.56184065,-0.031,0.019,gSDSS
2458257.60363340,-0.106,0.014,gSDSS
2458257.61261502,-0.086,0.015,gSDSS
2458257.62153876,-0.056,0.015,gSDSS
2458260.58560564,0.022,0.017,gSDSS
2458260.59456408,0.010,0.015,gSDSS
2458260.60353409,-0.000,0.015,gSDSS
2458277.59777763,0.000,0.048,gSDSS
2458277.60670117,-0.020,0.089,gSDSS
2458281.58557282,0.059,0.018,gSDSS
2458281.59450789,0.043,0.021,gSDSS
2458281.60344296,0.043,0.017,gSDSS
2458287.59498056,-0.056,0.018,gSDSS
2458287.60390400,-0.013,0.018,gSDSS
2458287.61283901,-0.016,0.022,gSDSS
2458315.43873026,0.023,0.018,gSDSS
2458315.44771133,0.043,0.032,gSDSS
2458315.45665768,0.013,0.021,gSDSS
2458325.45091292,0.093,0.038,gSDSS
2458325.45985919,0.055,0.037,gSDSS
2458325.46884019,0.069,0.048,gSDSS
2458366.34108984,0.003,0.024,gSDSS
2458366.35001285,0.003,0.015,gSDSS
2458366.35893585,-0.001,0.022,gSDSS
2458604.62202264,-0.050,0.016,gSDSS
2458604.63093498,-0.056,0.017,gSDSS
2458604.63987048,-0.066,0.016,gSDSS
2458230.58592990,0.105,0.053,J0515
2458230.59487705,-0.006,0.059,J0515
2458244.55365754,-0.003,0.043,J0515
2458244.56262771,0.009,0.046,J0515
2458257.60445518,-0.081,0.032,J0515
2458257.61340207,-0.075,0.033,J0515
2458257.62233739,-0.059,0.033,J0515
2458260.58639268,0.029,0.041,J0515
2458260.59533955,0.004,0.034,J0515
2458260.60434428,0.050,0.034,J0515
2458277.59856466,0.150,0.111,J0515
2458277.60748820,0.051,0.075,J0515
2458281.58637142,0.020,0.037,J0515
2458281.59529492,0.088,0.053,J0515
2458281.60422999,0.080,0.042,J0515
2458287.59576758,-0.007,0.042,J0515
2458287.60467945,-0.061,0.037,J0515
2458287.61362603,-0.021,0.047,J0515
2458315.45745625,0.218,0.111,J0515
2458325.45171149,0.040,0.065,J0515
2458325.46066934,-0.053,0.079,J0515
2458325.46962719,0.093,0.080,J0515
2458366.34187682,0.003,0.058,J0515
2458366.35081140,-0.010,0.034,J0515
2458366.35973441,-0.076,0.039,J0515
2458604.62280970,-0.169,0.035,J0515
2458604.63173362,-0.015,0.042,J0515
2458604.64065754,-0.061,0.036,J0515
2458230.58683272,0.006,0.014,rSDSS
2458230.59576829,0.022,0.014,rSDSS
2458244.55457192,0.001,0.010,rSDSS
2458244.56350736,-0.018,0.011,rSDSS
2458257.60533482,-0.065,0.008,rSDSS
2458257.61429329,-0.065,0.008,rSDSS
2458257.62322860,-0.056,0.008,rSDSS
2458260.58728390,-0.001,0.010,rSDSS
2458260.59627706,0.004,0.010,rSDSS
2458260.60523549,-0.003,0.009,rSDSS
2458277.59946743,-0.013,0.017,rSDSS
2458277.60837940,-0.001,0.018,rSDSS
2458281.58726261,0.044,0.010,rSDSS
