#Parameters from JPLUS_DR1
#TILE_ID,26054
#NUMBER,87
#ALPHA_J2000,132.3615
#DELTA_J2000,31.1100
#J0378,20.854,0.681
#J0395,22.762,4.006
#J0410,19.691,0.237
#J0430,19.952,0.288
#J0515,19.650,0.240
#J0660,17.902,0.059
#J0861,17.375,0.055
#gSDSS,19.306,0.053
#iSDSS,17.710,0.042
#rSDSS,18.156,0.026
#uJAVA,20.682,0.543
#zSDSS,17.443,0.069
#HJD,DMAG,DMAGERR,FILTER
2458842.51008332,0.035,0.079,gSDSS
2458844.55792309,0.000,0.070,gSDSS
2458857.45937282,-0.494,0.157,gSDSS
2458880.41313073,-0.145,0.139,gSDSS
2458884.59520176,-0.386,0.150,gSDSS
2458902.36397293,0.063,0.066,gSDSS
2458902.37282671,0.095,0.057,gSDSS
2458905.33340874,-0.195,0.109,gSDSS
2458905.34221619,0.056,0.093,gSDSS
2458922.38476415,0.101,0.099,gSDSS
2458922.39358297,-0.234,0.113,gSDSS
2458842.51091670,0.041,0.161,J0515
2458844.55876804,-0.188,0.143,J0515
2458846.56338197,0.164,0.153,J0515
2458846.57217869,-0.041,0.146,J0515
2458851.48842825,-0.400,0.141,J0515
2458880.44256337,0.259,0.254,J0515
2458902.38253693,-0.149,0.176,J0515
2458905.33424204,0.221,0.344,J0515
2458905.35186850,-0.483,0.235,J0515
2458922.37680175,0.172,0.236,J0515
2458922.38563215,0.079,0.259,J0515
2458922.39442782,-0.500,0.209,J0515
2458080.59906115,0.141,0.138,rSDSS
2458142.51753922,-0.097,0.098,rSDSS
2458538.55180201,-0.229,0.184,rSDSS
2458538.56968314,-0.249,0.138,rSDSS
2458543.49378044,0.015,0.077,rSDSS
2458551.35169042,0.121,0.139,rSDSS
2458556.34485347,-0.022,0.100,rSDSS
2458828.57328092,-0.201,0.300,rSDSS
2458828.58208943,-0.289,0.232,rSDSS
2458842.50297645,0.028,0.101,rSDSS
2458842.51179638,0.042,0.147,rSDSS
2458842.52060473,-0.039,0.135,rSDSS
2458844.55964772,-0.157,0.120,rSDSS
2458844.56844447,-0.092,0.113,rSDSS
2458844.57724121,0.055,0.092,rSDSS
2458846.55546492,0.009,0.127,rSDSS
2458846.56427321,0.141,0.084,rSDSS
2458846.57305836,0.067,0.117,rSDSS
2458851.48930792,-0.128,0.176,rSDSS
2458851.49810457,0.027,0.131,rSDSS
2458857.46108584,0.112,0.193,rSDSS
2458880.45226237,0.049,0.203,rSDSS
2458884.59691469,-0.089,0.148,rSDSS
2458884.61453017,-0.001,0.127,rSDSS
2458902.37453959,0.001,0.094,rSDSS
2458902.38341652,0.086,0.116,rSDSS
2458905.33512162,-0.125,0.112,rSDSS
2458922.37768132,0.000,0.122,rSDSS
2458922.39530739,-0.106,0.133,rSDSS
2458080.60047331,-0.298,0.278,J0660
2458543.49522713,0.180,0.199,J0660
2458551.35313709,0.185,0.109,J0660
2458828.56586140,-0.179,0.258,J0660
2458828.57466991,0.179,0.174,J0660
2458828.58347842,0.027,0.248,J0660
2458842.51317377,0.177,0.185,J0660
2458846.55685387,-0.013,0.258,J0660
2458851.49068529,-0.065,0.177,J0660
2458857.47125977,-0.047,0.214,J0660
2458863.51220540,-0.183,0.167,J0660
2458880.42504036,0.401,0.357,J0660
2458880.43385974,0.282,0.185,J0660
2458880.44482030,0.184,0.148,J0660
2458884.59829199,-0.326,0.351,J0660
2458884.60711130,-0.196,0.307,J0660
2458902.37592842,-0.013,0.134,J0660
2458902.38482850,0.053,0.212,J0660
2458922.37905853,0.000,0.252,J0660
2458080.60187390,-0.455,0.222,iSDSS
2458141.54392243,-0.066,0.128,iSDSS
2458142.52035173,0.019,0.120,iSDSS
2458538.55464910,0.072,0.085,iSDSS
2458538.57253023,-0.233,0.095,iSDSS
2458551.33669137,-0.042,0.123,iSDSS
2458551.35454904,-0.000,0.084,iSDSS
2458552.55649728,0.068,0.066,iSDSS
2458556.34771206,0.071,0.084,iSDSS
2458625.42001767,0.100,0.094,iSDSS
2458828.56727354,-0.054,0.125,iSDSS
2458828.58489056,-0.115,0.117,iSDSS
2458842.50580068,0.046,0.094,iSDSS
2458844.57124554,0.027,0.088,iSDSS
2458844.58003071,0.032,0.124,iSDSS
2458846.56706270,-0.111,0.105,iSDSS
2458846.57587100,0.066,0.078,iSDSS
2458851.50089404,0.114,0.103,iSDSS
2458857.45507871,0.254,0.113,iSDSS
2458857.47268343,-0.005,0.097,iSDSS
2458880.41765616,0.057,0.085,iSDSS
2458880.43527176,0.056,0.142,iSDSS
2458880.44623233,0.009,0.160,iSDSS
2458880.46387108,-0.065,0.127,iSDSS
2458884.59969243,-0.050,0.137,iSDSS
2458884.61730791,-0.083,0.132,iSDSS
2458902.36850976,0.050,0.130,iSDSS
2458902.37740984,-0.010,0.095,iSDSS
2458905.33792241,-0.065,0.132,iSDSS
2458905.34671829,-0.087,0.107,iSDSS
2458905.35552574,-0.271,0.151,iSDSS
2458922.38047047,0.000,0.092,iSDSS
2458922.38928930,-0.015,0.128,iSDSS
2458922.39809655,0.203,0.117,iSDSS
2458141.54534605,0.180,0.086,J0861
2458141.56301978,0.060,0.114,J0861
2458142.52178692,-0.008,0.141,J0861
2458538.55608422,-0.183,0.179,J0861
2458543.49807420,-0.001,0.108,J0861
2458551.33812647,-0.087,0.071,J0861
2458552.55793237,0.003,0.161,J0861
2458552.57575529,0.111,0.120,J0861
2458625.42145273,-0.110,0.089,J0861
2458828.56875513,0.124,0.117,J0861
