#Parameters from JPLUS_DR1
#TILE_ID,26214
#NUMBER,16890
#ALPHA_J2000,221.7088
#DELTA_J2000,52.9038
#J0378,19.204,0.210
#J0395,19.132,0.196
#J0410,18.673,0.100
#J0430,18.300,0.069
#J0515,18.144,0.059
#J0660,18.222,0.053
#J0861,18.050,0.110
#gSDSS,18.307,0.040
#iSDSS,18.021,0.044
#rSDSS,18.019,0.029
#uJAVA,19.929,0.405
#zSDSS,18.201,0.120
#HJD,DMAG,DMAGERR,FILTER
2457945.43527347,0.460,0.277,J0395
2457945.43660443,0.309,0.302,J0395
2457945.43794697,-0.046,0.239,J0395
2458209.57237513,0.217,0.247,J0395
2458209.58120612,-0.325,0.273,J0395
2458209.59004869,-0.276,0.231,J0395
2458256.59728872,-0.028,0.149,J0395
2458256.60622360,0.028,0.197,J0395
2458256.61517005,0.768,0.268,J0395
2458260.54121362,0.773,0.169,J0395
2458260.55014849,0.323,0.152,J0395
2458260.55908336,0.591,0.168,J0395
2458543.68358329,-0.164,0.105,J0395
2458543.69254181,-0.567,0.102,J0395
2458543.70151191,-0.528,0.090,J0395
2458566.67987246,0.604,0.265,J0395
2458566.68881925,0.529,0.230,J0395
2458566.69775446,-0.057,0.227,J0395
2458604.58923005,-0.853,0.126,J0395
2458604.59816502,-0.564,0.176,J0395
2458604.60708841,-0.352,0.115,J0395
2458609.51506367,-0.250,0.103,J0395
2458609.52401019,0.114,0.152,J0395
2458609.53292198,0.226,0.164,J0395
2458614.41114995,0.053,0.141,J0395
2458614.42007329,0.088,0.104,J0395
2458614.42900821,0.098,0.170,J0395
2458616.41814863,-0.776,0.138,J0395
2458616.42709511,-0.854,0.188,J0395
2458616.43601844,-0.702,0.126,J0395
2457943.49001068,0.416,0.114,gSDSS
2457943.49072824,0.137,0.110,gSDSS
2457943.49143423,0.325,0.103,gSDSS
2457945.43913904,-0.092,0.091,gSDSS
2457945.43985661,-0.064,0.081,gSDSS
2457945.44056259,0.022,0.091,gSDSS
2458209.57347466,0.025,0.071,gSDSS
2458209.58228250,-0.138,0.084,gSDSS
2458209.59114822,0.064,0.072,gSDSS
2458256.59839979,0.222,0.045,gSDSS
2458256.60733467,0.156,0.046,gSDSS
2458256.61628113,0.184,0.045,gSDSS
2458260.54232470,0.254,0.043,gSDSS
2458260.55125956,0.342,0.041,gSDSS
2458260.56019443,0.296,0.039,gSDSS
2458543.68468285,-0.462,0.031,gSDSS
